new_id	phase	F__Bacteroidaceae	F__Veillonellaceae	F__Rikenellaceae	F__Enterobacteriaceae	F__Ruminococcaceae	F__Porphyromonadaceae	F__Acidaminococcaceae	F__Sutterellaceae	F__Lachnospiraceae	F__Verrucomicrobiaceae	F__Streptococcaceae	F__Prevotellaceae	O__Clostridiales	O__Burkholderiales	F__Pasteurellaceae	F__Coriobacteriaceae	F__Erysipelotrichaceae	C__Alphaproteobacteria	F__Peptostreptococcaceae	P__Firmicutes	F__Lactobacillaceae	F__Desulfovibrionaceae	O__Bacteroidales	F__Pseudomonadaceae	F__Enterococcaceae	F__Halomonadaceae	F__Clostridiaceae_1	F__Oxalobacteraceae	P__Proteobacteria	F__Fusobacteriaceae	F__Clostridiales_Incertae_Sedis_XIII	F__Shewanellaceae	F__Moraxellaceae	F__Staphylococcaceae	P__Bacteroidetes	F__Anaeroplasmataceae	K__Bacteria	F__Spirochaetaceae	F__Succinivibrionaceae	F__Streptophyta	F__Clostridiales_Incertae_Sedis_XII	F__Comamonadaceae	F__Micrococcaceae	F__Flavobacteriaceae	F__Burkholderiaceae	F__Bifidobacteriaceae	F__Synergistaceae	F__Propionibacteriaceae	F__Catabacteriaceae	F__Peptococcaceae_1	F__Leuconostocaceae	F__Carnobacteriaceae	C__Clostridia	F__Actinomycetaceae	C__Gammaproteobacteria	P__Candidatus_Saccharibacteria	F__Bacillales_Incertae_Sedis_XI	C__Mollicutes	F__Campylobacteraceae	F__Christensenellaceae	F__Victivallaceae	F__Clostridiales_Incertae_Sedis_XI	F__Cytophagaceae	F__Microbacteriaceae	O__Cytophagales	F__Corynebacteriaceae	C__Bacilli	F__Helicobacteraceae	F__Chitinophagaceae	F__Puniceicoccaceae	F__Elusimicrobiaceae	F__Xanthomonadaceae	F__Marinilabiliaceae	F__Leptotrichiaceae	F__Neisseriaceae	F__Sphingomonadaceae	F__Eubacteriaceae	F__Caulobacteraceae	F__Bacillales_Incertae_Sedis_X	O__Gammaproteobacteria_incertae_sedis	F__Brucellaceae	F__Planococcaceae	F__Aeromonadaceae	O__Bacillales	F__Rhodobacteraceae	F__Cryomorphaceae	P__Parcubacteria	F__Peptoniphilaceae	F__Aerococcaceae	F__Alcaligenaceae	C__Betaproteobacteria	F__Sphingobacteriaceae	F__Bacillaceae_1	F__Oceanospirillaceae	F__Legionellaceae	F__Cyclobacteriaceae	F__Acetobacteraceae	F__Deferribacteraceae	F__Bacillariophyta	F__Thermoactinomycetaceae_1	F__Promicromonosporaceae	F__Rhizobiaceae	F__Deinococcaceae	F__Listeriaceae	F__Brevibacteriaceae	F__Nocardioidaceae	O__Myxococcales	F__Coxiellaceae	F__Bacteriovoracaceae	O__Lactobacillales	F__Rhodocyclaceae	F__Syntrophomonadaceae	O__Rhizobiales	O__Flavobacteriales	F__Labilitrichaceae	F__Bradyrhizobiaceae	F__Intrasporangiaceae	F__Methylobacteriaceae	O__Actinomycetales	NA	F__Pseudoalteromonadaceae	F__Clostridiaceae_4	F__Bdellovibrionaceae	F__Psychromonadaceae	O__Gp16	F__Hyphomicrobiaceae	C__Epsilonproteobacteria	F__Rickettsiaceae	C__Deltaproteobacteria	F__Methylococcaceae	F__Vibrionaceae	P__Microgenomates	C__Cyanobacteria	F__Chloroflexaceae	F__Dermacoccaceae	F__Burkholderiales_incertae_sedis	F__Holophagaceae	F__Nocardiaceae	O__Blastocatella	F__Cardiobacteriaceae	F__Armatimonadaceae	O__Gp6	F__Solirubrobacteraceae	F__Methylophilaceae
2020-023_PSC_0016	BL	4658	590	225	20	26926	170	82	251	10257	0	706	3575	634	0	9	786	5942	0	50	123	4	170	1225	0	0	0	9	0	8	0	30	0	0	0	0	0	4	0	0	0	52	5	24	0	0	196	0	0	42	167	3	16	0	13	0	10	0	0	0	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0020	BL	20577	3608	304	43	3094	2504	0	208	2553	0	49	0	14	0	0	387	230	0	95	86	32	104	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0022	BL	5592	8885	18	9	2103	1635	1166	138	860	0	34	14770	29	0	0	414	141	0	0	20	81	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	4	0	0	4	0	0	89	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0023	BL	3236	698	0	3475	4306	1634	0	462	4281	244	48	0	440	0	0	32	68	0	3	219	2	301	0	2	0	0	9	72	0	0	11	0	26	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0024	BL	11575	30	594	92	3559	1754	0	328	969	0	56	0	318	0	0	47	187	7	10	21	245	0	0	0	0	5	206	0	4	0	23	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0025	BL	3254	550	268	126	5291	83	0	471	2856	0	9	0	398	0	0	59	45	0	0	61	7	0	0	4	0	0	64	0	0	3	0	0	0	0	0	0	29	0	0	0	26	0	0	0	10	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0027	BL	3809	4168	33	6098	2842	453	0	54	13146	1785	92	0	41	0	0	89	629	0	35	428	0	0	0	0	0	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	260	3	3	0	0	15	0	0	0	0	0	0	0	4	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0028	BL	4737	2017	0	259	4132	894	0	230	1090	469	77	0	16	0	0	61	400	0	59	32	23	13	0	0	0	0	9	127	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	3	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0029	BL	6724	2603	2107	840	3596	1483	0	598	2473	0	4	0	12	0	96	252	218	233	0	76	0	240	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0030	BL	6442	344	2679	20554	4985	2112	207	46	2825	6	399	6397	523	0	118	1634	88	0	366	16	296	456	0	0	178	0	602	124	3	0	16	0	0	0	38	0	6	0	0	12	0	0	2	0	0	0	0	174	0	0	0	5	0	6	0	0	0	0	0	0	16	0	0	0	0	530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0031	BL	959	1900	64	3852	3284	191	1176	48	519	9	2	573	144	0	0	104	180	0	0	9	0	169	35	0	0	0	30	20	6	0	15	0	0	0	27	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0032	BL	3560	637	2985	750	4745	3554	0	257	968	43	68	0	3425	0	5	186	280	49	46	427	0	146	0	0	0	21	9	42	3	0	11	11	0	0	0	0	283	0	0	0	8	0	0	0	0	0	0	0	22	158	0	2	9	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0035	BL	3220	1707	496	6512	125	0	0	274	1596	47	11	4	0	13	0	0	3	0	0	0	1072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0037	BL	1098	0	85	0	855	447	529	9	812	0	0	493	11	0	0	27	324	46	0	34	0	88	74	0	0	0	0	0	6	0	16	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0038	BL	6068	278	1571	0	7043	2023	1588	222	4886	0	34	3038	358	0	9	77	124	46	6	50	60	379	15	0	0	0	5	69	0	0	7	0	0	0	0	0	15	0	0	0	17	0	0	0	0	4	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0039	BL	13811	350	2236	10390	1866	3382	2	113	1691	0	275	178	0	0	9	139	353	0	36	67	0	4103	0	0	0	9	6	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	15	0	10	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0040	BL	3084	770	436	217	3068	1082	0	268	1396	18	12	0	270	0	0	15	119	0	0	53	0	96	5	0	4	0	9	64	46	0	3	0	0	0	4	0	0	0	0	0	4	27	0	0	0	0	6	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0042	BL	6396	4693	273	5574	628	1227	6	499	2055	6	1850	1138	7	0	0	293	187	0	16	14	2245	854	12	9	0	0	17	4	0	0	0	0	0	0	0	0	2	0	0	0	0	0	35	0	0	0	5	0	0	0	0	0	0	19	0	23	13	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0043	BL	4757	2553	2664	1963	4358	2087	0	128	1907	315	15	96	804	0	0	1052	110	0	23	21	13	14	743	0	8	0	93	0	0	0	32	0	68	0	0	0	0	0	0	0	2	0	2	0	0	179	0	0	26	26	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0044	BL	4283	1396	139	48	1955	1341	0	878	1456	0	24	0	30	0	0	69	179	0	38	19	4	0	0	0	0	0	33	0	0	0	3	0	0	5	0	0	0	0	0	5	0	0	0	0	2	3	0	0	0	6	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0046	BL	4966	1220	2032	1009	3334	679	49	18	1799	201	17	0	15	0	0	0	170	0	7	0	2	517	0	0	99	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	11	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0047	BL	3270	17	4137	689	4356	1288	431	2430	1096	271	26	6	2397	0	143	45	74	0	0	1084	0	576	184	0	0	0	0	150	446	0	75	0	0	0	0	0	261	0	0	8	0	0	0	0	0	0	0	3	85	0	0	3	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0051	BL	5402	4642	14	3118	3691	30	0	0	8363	3	180	39	0	1304	0	725	800	0	6	0	0	2248	0	44	0	0	33	3	0	2	0	0	0	0	0	0	0	0	0	0	0	6	7	6	0	0	0	0	0	0	0	0	0	36	0	3	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0052	BL	3573	2953	0	6319	11036	23	0	135	3272	2	88	73	3	0	0	81	962	0	81	371	3	0	2	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	7	0	0	0	0	19	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0054	BL	18749	2589	8435	9797	9624	5920	0	2279	3138	0	1343	92	67	0	0	662	440	0	12	18	48	316	36	0	2	0	3	0	0	0	69	0	0	0	25	0	0	0	0	0	4	0	12	0	0	0	0	0	71	0	0	5	0	21	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0056	BL	684	1795	20	10617	4075	136	0	511	1478	294	401	0	324	0	0	16	697	0	20	416	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	25	0	0	9	0	11	0	6	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0058	BL	18293	14837	2884	97	3864	5393	2445	3286	4441	1600	43	0	47	217	0	284	472	0	29	132	7	649	444	4	0	22	32	637	0	0	47	15	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0059	BL	10462	2999	731	11257	4336	116	133	47	4243	6	130	0	67	226	6	281	1181	0	16	21	4	35	4	0	56	0	0	0	635	0	6	0	0	0	0	0	11	0	0	2	0	0	0	0	0	0	0	18	0	0	0	7	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0063	BL	7305	1015	1657	5048	3108	4813	0	2726	2731	3	95	0	82	0	0	152	71	147	66	13	0	216	0	0	0	0	4	35	0	0	0	0	210	0	0	0	0	0	73	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0066	BL	2997	498	1134	1070	2946	733	559	47	354	0	177	417	219	0	0	131	47	0	10	25	0	374	0	0	0	0	6	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	3	11	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0067	BL	5072	6	2200	957	3708	1283	135	516	606	26	11	313	2306	0	26	133	256	0	0	115	0	94	663	4	0	0	3	17	0	0	17	0	0	5	698	0	270	0	0	0	0	0	0	0	0	0	72	0	14	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	18	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0068	BL	2635	1333	315	0	4032	264	59	101	1347	0	123	0	321	0	145	25	107	0	0	77	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0069	BL	3167	16	2892	332	6582	1778	31	600	2008	123	93	568	393	0	27	247	904	4	29	67	0	677	866	0	0	0	9	76	0	0	33	0	2	0	0	0	0	0	0	0	8	0	0	0	0	11	0	0	5	0	0	6	0	0	0	0	0	0	0	0	5	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0070	BL	7345	1770	1574	13	3821	1234	1764	269	1462	9	32	4535	1081	0	12	292	1182	0	59	45	20	476	0	0	0	0	265	110	0	0	30	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	14	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0071	BL	158	999	3	0	1117	36	0	154	1604	0	2402	2029	0	31	991	23	725	0	413	0	11	0	0	0	0	0	273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	7	10	0	9	0	0	0	8	0	15	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0072	BL	10677	4387	394	5776	5157	1519	0	6	4304	0	42	0	134	0	0	189	477	78	42	0	0	2472	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0073	BL	3383	3	925	757	4969	836	5	79	1521	338	91	89	734	0	0	39	125	0	0	0	25	31	0	7	0	0	0	0	0	0	20	0	0	20	0	0	0	0	0	0	0	0	4	0	8	3	0	0	12	0	0	0	0	0	0	0	4	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0074	BL	7305	2076	3364	782	3255	3651	202	346	1991	250	17	948	3410	0	0	459	23	119	0	2733	0	22	0	0	0	0	5	0	0	0	57	0	0	0	0	0	1009	0	0	34	0	0	0	0	0	6	0	3	0	0	0	0	0	0	0	0	0	0	0	4	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0075	BL	7587	59	3004	4037	2765	1716	317	31	2659	301	1896	365	233	0	0	1471	487	0	255	115	38	345	0	0	5	0	48	0	0	5	47	0	0	0	0	0	9	0	0	3	12	0	66	0	0	0	0	0	21	0	0	46	0	22	6	55	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
